Dispatch Advice & Supplier Invoice Report																																																	
Type of Item - [Component (2)]																																																	
Dispatch Advice Date - From:[01.01.2014]  TO: [06.03.2014]																																																	
																																																	
Dispatch Advice No	Supplier Invoice Number	Status	SAO	Port of Loading	Port of Discharge	Container Number(or AWB no if by Air)	Type of Container	Vessel Name&VoyageNo	Shipment Date	"Forwarder Ref. No. (Bill of Lading No, AWB No)"	Forwarder	Supplier Code	Suppler Name	Bill To Party Code	Bill to Party Name	Ship to Party Code	Ship to Party (Delivery Details)	Ship To Party Country	Create Date	Update Date	Updated By	Dispatch Advice Line No	Client P/O no	Customer Order Item Line No	PO No	Item Line no in PO	Schedule line no	CMMF	CMMF Descrption	Brand	Customs Code	Vendor Material No	Quantity Delivered	Unit	Gross Weight (KG)	Net Weight (KG)	Volume (CBM)	NB of Packages	The type of Packages	PCS PER PACKAGE	The Package Number Sequence From	The Package Number Sequence To	Pallet No	PO  Unit Price	Quantity Base (Per Unit Price)	Item Total	Charge / Discount	Remark	Amount
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	26	412798/043	000001	9322148255	00010	01	8080009250	0A07764 DISQUE G SURM-117 ROBOTS	NON GR OEM	8208309000		2080	PCE	255.30	221.00	1	32.00	CARTON	65.00	1.00	32.00	1.00	105.60	100	"4,255.68"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	27	412798/043	000001	9322148255	00010	01	8080009250	0A07764 DISQUE G SURM-117 ROBOTS	NON GR OEM	8208309000		1950	PCE	240.20	207.00	1	30.00	CARTON	65.00	33.00	62.00	1.00	105.60	100	"4,255.68"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	28	412798/042	000001	9322148273	00010	01	8080009250	0A07764 DISQUE G SURM-117 ROBOTS	NON GR OEM	8208309000		2080	PCE	255.30	221.00	1	32.00	CARTON	65.00	1.00	32.00	1.00	105.60	100	"4,255.68"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	29	412798/042	000001	9322148273	00010	01	8080009250	0A07764 DISQUE G SURM-117 ROBOTS	NON GR OEM	8208309000		1950	PCE	240.20	207.00	1	30.00	CARTON	65.00	33.00	62.00	1.00	105.60	100	"4,255.68"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	30	413204/071	000001	9322148248	00010	01	8090678895	0678895 BOUTON COMMANDE METAL ODACIO3	NON GR OEM	8509900000		2520	PCE	98.00	60.00	1	40.00	CARTON	63.00	1.00	40.00	1.00	70.99	100	"3,130.66"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	31	413204/071	000001	9322148248	00010	01	8090678895	0678895 BOUTON COMMANDE METAL ODACIO3	NON GR OEM	8509900000		1890	PCE	76.00	45.00	1	30.00	CARTON	63.00	41.00	70.00	1.00	70.99	100	"3,130.66"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	32	411166/151	000001	9322148309	00010	01	8090697388	0697388 ACC.BATTEUR MC800	NON GR OEM	8509900000		2016	PCE	453.40	352.80	3.56	48.00	CARTON	42.00	1.00	48.00	3.00	190.85	100	"4,729.26"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	33	411166/151	000001	9322148309	00010	01	8090697388	0697388 ACC.BATTEUR MC800	NON GR OEM	8509900000		462	PCE	108.30	81.00	1	11.00	CARTON	42.00	49.00	59.00	1.00	190.85	100	"4,729.26"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	34	414587/014	000001	9322148472	00010	01	8080010742	0A14621 RECEPTACLE EFFET HALL TFT	NON GR OEM	3926909790		1440	PCE	68.00	38.00	1	40.00	CARTON	36.00	1.00	40.00	1.00	33.10	100	662.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	35	414587/014	000001	9322148472	00010	01	8080010742	0A14621 RECEPTACLE EFFET HALL TFT	NON GR OEM	3926909790		540	PCE	25.00	14.30	0.6	15.00	CARTON	36.00	41.00	55.00		33.10	100	662.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	36	414587/014	000001	9322148472	00010	01	8080010742	0A14621 RECEPTACLE EFFET HALL TFT	NON GR OEM	3926909790		20	PCE	1.00	0.30	0.01	1.00	CARTON	20.00	56.00	56.00		33.10	100	662.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	37	414589/015	000001	9322148398	00010	01	8080010687	0A14670 RECEPTACLE PURGE TFT	NON GR OEM	3926909790		975	PCE	27.00	15.00	0.1	15.00	CARTON	65.00	1.00	15.00		28.00	100	280.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	38	414589/015	000001	9322148398	00010	01	8080010687	0A14670 RECEPTACLE PURGE TFT	NON GR OEM	3926909790		25	PCE	1.00	0.50	0.01	1.00	CARTON	25.00	16.00	16.00	1.00	28.00	100	280.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	39	415255/017	000001	9322110579	00010	01	8080011995	0A08285 PLATINE EQUIP.AMORT.BL-SOUPMAK	NON GR OEM	8487905990		960	PCE	47.00	43.50	0.39	15.00	CARTON	64.00	1.00	15.00		51.00	100	510.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	40	415255/019	000001	9322119241	00010	01	8080011995	0A08285 PLATINE EQUIP.AMORT.BL-SOUPMAK	NON GR OEM	8487905990		2944	PCE	157.40	133.40	0.7	46.00	CARTON	64.00	1.00	46.00		51.00	100	"1,530.00"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	41	415255/017	000001	9322110579	00010	01	8080011995	0A08285 PLATINE EQUIP.AMORT.BL-SOUPMAK	NON GR OEM	8487905990		40	PCE	2.00	1.50	0.01	1.00	CARTON	40.00	16.00	16.00		51.00	100	510.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	42	415255/019	000001	9322119241	00010	01	8080011995	0A08285 PLATINE EQUIP.AMORT.BL-SOUPMAK	NON GR OEM	8487905990		56	PCE	2.80	2.50	0.01	1.00	CARTON	56.00	47.00	47.00	1.00	51.00	100	"1,530.00"			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	43	413537/040	000001	9322148209	00010	01	8080009754	0A10043R LAME NIVEAU EAU DRIPTRAY EA9000	NON GR OEM	8516900099		1000	PCE	3.00	1.80	0.01	1.00	CARTON	"1,000.00"	1.00	1.00		10.80	100	108.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	44	413579/023	000001	9322148219	00010	01	8080009775	0A10128R SUPPORT POMPE RIGIDE EA9000	NON GR OEM	8516900099		1000	PCE	45.00	42.50	0.14	5.00	CARTON	200.00	1.00	5.00		78.96	100	789.60			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	45	413543/035	000001	9322148221	00010	01	8080009756	0A10051R FERMOIR PILIER EA9000	NON GR OEM	8516900099		1000	PCE	3.00	1.60	0.01	1.00	CARTON	"1,000.00"	1.00	1.00		6.62	100	66.20			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	46	410647/061	000001	9322148302	00010	01	8080006311	0693787 BRIDE ACIER ELECTROZINGUE	NON GR OEM	7326909490	8080006311	10000	PCE	16.00	14.70	0.01	2.00	CARTON	"5,000.00"	1.00	2.00		3.15	100	315.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	47	410510/087	000001	9322148361	00010	01	8080006309	"0693769 PALIER TOLE _17,5 P.A.EXPERT80"	NON GR OEM	8483303890	8080006309	2500	PCE	4.50	3.20	0.01	1.00	CARTON	"2,500.00"	1.00	1.00		17.00	100	425.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	48	410330/060	000001	9322148383	00010	01	8080006568	0A01628 BRIDE INOX-FUSIBLE/CTN	NON GR OEM	7326909490	8080006568	15000	PCE	21.00	19.50	0.1	3.00	CARTON	"5,000.00"	1.00	3.00		4.10	100	615.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	50	414585/018	000001	9322148407	00010	01	8080010749	0A14618 BOUCHON REPROG_SURMOULE TFT	NON GR OEM	3926909790		1000	PCE	3.00	1.00	0.02	2.00	CARTON	500.00	1.00	2.00		14.80	100	148.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	51	414586/017	000001	9322148422	00010	01	8080010750	0A14619 BOITIER CONNECTEUR REPROG_TFT	NON GR OEM	3926909790		1000	PCE	7.00	4.20	0.1	10.00	CARTON	100.00	1.00	10.00		12.90	100	129.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	52	415931/007	000001	9322148432	00010	01	8080013202	0A05137 BOUTON TURBO GRIS HBL OVEO	NON GR OEM	3926909790		15000	PCE	20.50	17.80	0.2	5.00	CARTON	"3,000.00"	1.00	5.00		2.70	100	405.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	54	414581/017	000001	9322148403	00010	01	8080010694	0A14603 PROTECTION BROYEUR TFT	NON GR OEM	3926909790		1020	PCE	24.00	17.40	0.2	30.00	CARTON	34.00	1.00	30.00		31.70	100	323.34			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	55	414580/020	000001	9322148400	00010	01	8080010693	0A14602 ENTRAINEUR FINESSE MOUTURE TFT	NON GR OEM	3926909790		1000	PCE	7.00	5.00	0.1	5.00	CARTON	200.00	1.00	5.00		15.90	100	159.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	56	415930/007	000001	9322148452	00010	01	8080013201	0A05136 BOUTON 1 GRIS HBL OVEO	NON GR OEM	3926909790		15000	PCE	18.10	15.50	0.1	5.00	CARTON	"3,000.00"	1.00	5.00		2.70	100	432.00			
DA140000087095	21852	Completed	LEE CHRISTINE	YANTIAN	LE HAVRE	MOAU0525379	FCL20	HAMBURG EXPRESS V.008W01	09/01/2014	HKG0125528	DSV	10011964	WOO FUNG METAL WORKS LTD Ms Stella MAK	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008097	GROUPE SEB MOULINEX MAYENNE SERVICE RECEPTION	FRANCE	02.01.2014	07.01.2014	WOO FUNG METAL WORKS	57	415930/007	000001	9322148452	00010	01	8080013201	0A05136 BOUTON 1 GRIS HBL OVEO	NON GR OEM	3926909790		1000	PCE	1.20	1.00	0.01	1.00	CARTON	"1,000.00"	6.00	6.00	1.00	2.70	100	432.00			
DA140000087098	INV1312084	Completed	LEE CHRISTINE	HONG KONG	LE HAVRE	CAIU4093066	CONSO_40	NYK VENUS / 035W51	31/12/2013	HKG0124445	DSV	10023831	DICKSON CIRCUIT HK LIMITED	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	02.01.2014			1	912789/004	000001	9322136627	00010	01	8090300143	0300143 C.IMP.POWER FALCON V5	NON GR OEM	8534001900		3500	PCE	149.80	141.40	0.16	14.00	CARTON	250.00	1.00	14.00		125.00	100	"4,375.00"			
DA140000087098	INV1312084	Completed	LEE CHRISTINE	HONG KONG	LE HAVRE	CAIU4093066	CONSO_40	NYK VENUS / 035W51	31/12/2013	HKG0124445	DSV	10023831	DICKSON CIRCUIT HK LIMITED	99008001	GROUPE SEB MOULINEX SAS CSP COMPTABILITE FOURNISSEURS	99008096	SAS GROUPE SEB MOULINEX ST LO 	FRANCE	02.01.2014			2	912789/005	000001	9322136625	00010	01	8090300143	0300143 C.IMP.POWER FALCON V5	NON GR OEM	8534001900		3500	PCE	149.80	141.40	0.16	14.00	CARTON	250.00	1.00	14.00		125.00	100	"4,375.00"			
DA140000087099	SEBHM131231X1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6836570	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158691	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001194	SAS SEB LOURDES 	99001194	SAS SEB LOURDES 	FRANCE	02.01.2014	02.01.2014	NINGBO HENGHE MOULD CO LTD	1	26-21681/2BR70	000001	9322144305	00010	01	1502506319	2506319 FRONT	NON GR OEM	8509900000		5000	PCE	793.00	612.00	6	5.00	PALLET	"1,000.00"	1.00	5.00	5.00	130.67	100	"6,533.50"			
DA140000087099	SEBHM131231X1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6836570	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158691	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001194	SAS SEB LOURDES 	99001194	SAS SEB LOURDES 	FRANCE	02.01.2014	02.01.2014	NINGBO HENGHE MOULD CO LTD	2	26-21686/X178917	000001	9322144309	00010	01	1502505770	250770 KNOB  RED	NON GR OEM	8509900000		26880	PCE	439.00	309.00	3	2.00	PALLET	"13,440.00"	6.00	7.00	2.00	9.13	100	"2,454.14"			
DA140000087099	SEBHM131231X1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6836570	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158691	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001194	SAS SEB LOURDES 	99001194	SAS SEB LOURDES 	FRANCE	02.01.2014	02.01.2014	NINGBO HENGHE MOULD CO LTD	3	26-21688/X181964	000001	9322144316	00010	01	1502643744	2643744 REDUCER GREY	NON GR OEM	8509900000		9600	PCE	"5,976.00"	"5,251.00"	35	25.00	PALLET	384.00	8.00	32.00	25.00	295.54	100	"28,371.84"			
DA140000087099	SEBHM131231X1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6836570	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158691	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001194	SAS SEB LOURDES 	99001194	SAS SEB LOURDES 	FRANCE	02.01.2014	02.01.2014	NINGBO HENGHE MOULD CO LTD	4	26-21712/X192992	000001	9322148865	00010	01	1502404055	2404055 KNIFE   LOWER	NON GR OEM	8208300000		10080	PCE	494.00	272.00	8	6.00	PALLET	"1,680.00"	33.00	38.00	6.00	53.50	100	"5,392.80"			
DA140000087100	SEBHM131231H1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6838320	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158611	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	02.01.2014	03.01.2014	NINGBO HENGHE MOULD CO LTD	1	201309272	000001	9322111011	00010	02	2210750930	750930 CORE BOX WITHOUT MOTOR	NON GR OEM	8508700000		960	PCE	"2,055.00"	"1,767.00"	21	16.00	PALLET	60.00	1.00	16.00	16.00	"1,086.26"	100	"10,428.10"			
DA140000087100	SEBHM131231H1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6838320	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158611	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	02.01.2014	03.01.2014	NINGBO HENGHE MOULD CO LTD	2	20131014	000001	9322127634	00010	01	2210731939	731939 TECHNICAL BLOCK UL -WITH OUT MOTO	NON GR OEM	8508700000		720	PCE	"1,537.00"	"1,375.00"	14	9.00	PALLET	80.00	17.00	25.00	9.00	"1,408.94"	100	"10,144.37"			
DA140000087100	SEBHM131231H1	Approved		"NINGBO, CHINA"	"LE HAVRE, FRANCE"	TEMU6838320	FCL40HQ	HAMBURG EXPRESS / 008W01		NGB8158611	DSV	10020806	NINGBO HENGHE MOULD CO LTD	99001501	ROWENTA FRANCE SAS BOITE POSTALE 815	99001520	ROWENTA FRANCE BOITE POSTALE 815	FRANCE	02.01.2014	03.01.2014	NINGBO HENGHE MOULD CO LTD	3	20131014	000003	9322127634	00030	01	2210747932	747932 TECHNICAL BLOCK UL -WITH OUT MOTO	NON GR OEM	8508700000		720	PCE	"1,460.00"	"1,307.00"	14	9.00	PALLET	80.00	26.00	34.00	9.00	"1,420.54"	100	"10,227.89"			
